analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
,,DepMap,,25,SPOPL,,proliferation-adjusted OLS,,,0.0392664479538551,-0.0907709927608456,0.1693038886685559,,0.5376066555476515,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9712,,,,,,,,,
,,DepMap,,25,PDIA5,,proliferation-adjusted OLS,,,-0.0408333875183028,-0.1760652648157429,0.0943984897791371,,0.5376223166194669,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9713,,,,,,,,,
,,DepMap,,25,EPHA3,,proliferation-adjusted OLS,,,-0.0329525245301297,-0.1420852348514117,0.0761801857911522,,0.5376247139261915,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9714,,,,,,,,,
,,DepMap,,25,NRG1,,proliferation-adjusted OLS,,,-0.0173888403784304,-0.0749834420090632,0.0402057612522024,,0.5376664026869207,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9715,,,,,,,,,
,,DepMap,,25,SPZ1,,proliferation-adjusted OLS,,,0.0433368844365084,-0.1002067653052973,0.1868805341783142,,0.5376804571691283,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9716,,,,,,,,,
,,DepMap,,25,NNMT,,proliferation-adjusted OLS,,,0.0369037683660421,-0.0853641491722223,0.1591716859043066,,0.537787662833235,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9717,,,,,,,,,
,,DepMap,,25,AIDA,,proliferation-adjusted OLS,,,0.0362971766345982,-0.0839698282742384,0.1565641815434348,,0.5378172232071661,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9718,,,,,,,,,
,,DepMap,,25,MARK4,,proliferation-adjusted OLS,,,-0.0210238127304769,-0.090701229039185,0.0486536035782311,,0.5379164334984592,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9719,,,,,,,,,
,,DepMap,,25,SLC25A44,,proliferation-adjusted OLS,,,0.0266017500081914,-0.0615806841387999,0.1147841841551827,,0.5380011627123928,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9720,,,,,,,,,
,,DepMap,,25,ZNF776,,proliferation-adjusted OLS,,,0.028363761283452,-0.0656702564793127,0.1223977790462167,,0.5380468984848787,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9721,,,,,,,,,
,,DepMap,,25,ALDH1A2,,proliferation-adjusted OLS,,,0.0288702625098515,-0.0668617372679332,0.1246022622876362,,0.5381259633369491,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9722,,,,,,,,,
,,DepMap,,25,BIVM,,proliferation-adjusted OLS,,,0.0245328230746965,-0.0568238600656347,0.1058895062150277,,0.5381624271145374,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9723,,,,,,,,,
,,DepMap,,25,NLN,,proliferation-adjusted OLS,,,-0.0416602737810031,-0.1799103650217612,0.0965898174597548,,0.538438420102739,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9724,,,,,,,,,
,,DepMap,,25,ATP5MC1,,proliferation-adjusted OLS,,,0.0434668544612587,-0.1008205531749197,0.1877542620974371,,0.538556082420178,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9725,,,,,,,,,
,,DepMap,,25,RNF20,,proliferation-adjusted OLS,,,0.0542807794934267,-0.1259157188021946,0.234477277789048,,0.5385839431617975,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9726,,,,,,,,,
,,DepMap,,25,NAALAD2,,proliferation-adjusted OLS,,,-0.0336647029691764,-0.1454379654289236,0.0781085594905706,,0.5386422205419894,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9727,,,,,,,,,
,,DepMap,,25,DSEL,,proliferation-adjusted OLS,,,0.0208827890942524,-0.048453864422014,0.0902194426105189,,0.5386526336748844,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9728,,,,,,,,,
,,DepMap,,25,IL16,,proliferation-adjusted OLS,,,0.0239762923745878,-0.0556485970939381,0.1036011818431139,,0.5387383138343136,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9729,,,,,,,,,
,,DepMap,,25,CCP110,,proliferation-adjusted OLS,,,0.0354327981054168,-0.0822436349859591,0.1531092311967929,,0.5387542820493416,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9730,,,,,,,,,
,,DepMap,,25,CMYA5,,proliferation-adjusted OLS,,,-0.027631455000349,-0.1194019572639474,0.0641390472632492,,0.5387684689068015,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9731,,,,,,,,,
,,DepMap,,25,UBE2G1,,proliferation-adjusted OLS,,,0.0450187199450453,-0.1044995995108003,0.194537039400891,,0.5387702395384942,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9732,,,,,,,,,
,,DepMap,,25,GATM,,proliferation-adjusted OLS,,,0.0278964548961226,-0.0647597964199797,0.120552706212225,,0.538792892993448,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9733,,,,,,,,,
,,DepMap,,25,TIMP1,,proliferation-adjusted OLS,,,0.0187569254259062,-0.0435434828865867,0.0810573337383992,,0.5387961661583325,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9734,,,,,,,,,
,,DepMap,,25,SYS1,,proliferation-adjusted OLS,,,0.1258040638268004,-0.292099293815775,0.5437074214693759,,0.5388443062609074,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9735,,,,,,,,,
,,DepMap,,25,PLA2G5,,proliferation-adjusted OLS,,,0.0280786222643881,-0.0651975158992922,0.1213547604280685,,0.538856882975725,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9736,,,,,,,,,
,,DepMap,,25,MELK,,proliferation-adjusted OLS,,,0.0296664676025266,-0.068893903282878,0.1282268384879314,,0.5388955489166409,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9737,,,,,,,,,
,,DepMap,,25,CCDC137,,proliferation-adjusted OLS,,,-0.039709882744786,-0.1716418361052934,0.0922220706157214,,0.5389093516106132,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9738,,,,,,,,,
,,DepMap,,25,PLEKHN1,,proliferation-adjusted OLS,,,-0.0498094130343797,-0.2152962512838941,0.1156774252151347,,0.5389099508084827,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9739,,,,,,,,,
,,DepMap,,25,FBXL5,,proliferation-adjusted OLS,,,0.0431683401375382,-0.1002578365616968,0.1865945168367734,,0.5389201772133093,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9740,,,,,,,,,
,,DepMap,,25,DKKL1,,proliferation-adjusted OLS,,,0.0324644490099217,-0.0754097459321106,0.1403386439519541,,0.5389632226283909,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9741,,,,,,,,,
,,DepMap,,25,CAV2,,proliferation-adjusted OLS,,,0.0389195911323956,-0.0904155801321873,0.1682547623969785,,0.5389992082215688,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9742,,,,,,,,,
,,DepMap,,25,CNGB1,,proliferation-adjusted OLS,,,-0.0343071932700361,-0.1483471264425876,0.0797327399025153,,0.5391135126700197,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9743,,,,,,,,,
,,DepMap,,25,G0S2,,proliferation-adjusted OLS,,,0.0238110034435108,-0.0553467360983093,0.1029687429853309,,0.5391541943928206,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9744,,,,,,,,,
,,DepMap,,25,DNAJC18,,proliferation-adjusted OLS,,,-0.0235681048037165,-0.1019197380131453,0.0547835284057122,,0.5391613325929858,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9745,,,,,,,,,
,,DepMap,,25,DDX28,,proliferation-adjusted OLS,,,-0.0545139558856922,-0.2357660278106159,0.1267381160392313,,0.5392093905211328,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9746,,,,,,,,,
,,DepMap,,25,HCN2,,proliferation-adjusted OLS,,,-0.0421700249256402,-0.1823883734245096,0.098048323573229,,0.5392331999102324,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9747,,,,,,,,,
,,DepMap,,12,PRXL2B,,proliferation-adjusted OLS,,,-0.0759535452951851,-0.3452977863231481,0.1933906957327777,,0.5394179588720238,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9748,,,,,,,,,
,,DepMap,,25,PIRT,,proliferation-adjusted OLS,,,0.0307594052708124,-0.0715887823856718,0.1331075929272967,,0.539512116458409,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9749,,,,,,,,,
,,DepMap,,25,PRPS1,,proliferation-adjusted OLS,,,0.0260761653950325,-0.060710520267297,0.1128628510573622,,0.5396113038659426,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9750,,,,,,,,,
,,DepMap,,25,BPIFB6,,proliferation-adjusted OLS,,,-0.0294126423155833,-0.1273058482571197,0.068480563625953,,0.5396197579902238,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9751,,,,,,,,,
,,DepMap,,25,FOXF2,,proliferation-adjusted OLS,,,0.0340749976629883,-0.0793588850868798,0.1475088804128564,,0.5397016230205081,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9752,,,,,,,,,
,,DepMap,,25,TPD52L2,,proliferation-adjusted OLS,,,-0.0371945364093636,-0.161027503272077,0.0866384304533496,,0.5397480471414433,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9753,,,,,,,,,
,,DepMap,,25,APOBEC3G,,proliferation-adjusted OLS,,,0.0398777038830548,-0.0929483172106236,0.1727037249767333,,0.5399292997012702,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9754,,,,,,,,,
,,DepMap,,25,CLUL1,,proliferation-adjusted OLS,,,-0.030748733832611,-0.1331686047041681,0.0716711370389459,,0.5399329704089637,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9755,,,,,,,,,
,,DepMap,,25,KCNK1,,proliferation-adjusted OLS,,,-0.0356811027631052,-0.1545332518310338,0.0831710463048233,,0.5399438721374499,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9756,,,,,,,,,
,,DepMap,,25,HNRNPH1,,proliferation-adjusted OLS,,,0.1558991515928988,-0.3634019324858625,0.6752002356716603,,0.5399500766830099,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9757,,,,,,,,,
,,DepMap,,25,SRP9,,proliferation-adjusted OLS,,,0.0530459914659839,-0.1236540251179097,0.2297460080498776,,0.5399579787358209,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9758,,,,,,,,,
,,DepMap,,25,WDCP,,proliferation-adjusted OLS,,,0.0287131986725699,-0.0669943524709232,0.1244207498160631,,0.5402175216904708,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9759,,,,,,,,,
,,DepMap,,25,PHF13,,proliferation-adjusted OLS,,,-0.0451849793449258,-0.195797158010393,0.1054271993205414,,0.5402187927707649,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9760,,,,,,,,,
,,DepMap,,12,FOLR2,,proliferation-adjusted OLS,,,0.0565146191831448,-0.1443080803288127,0.2573373186951024,,0.540232913952256,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9761,,,,,,,,,
,,DepMap,,25,BRAF,,proliferation-adjusted OLS,,,0.0782455454454972,-0.1825773964211632,0.3390684873121576,,0.5402374391037328,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9762,,,,,,,,,
,,DepMap,,25,ISM2,,proliferation-adjusted OLS,,,0.0447832855965298,-0.10454005399723,0.1941066251902898,,0.5403535501592397,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9763,,,,,,,,,
,,DepMap,,25,ATP6AP2,,proliferation-adjusted OLS,,,-0.0978785191291808,-0.4242574157636342,0.2285003775052725,,0.5403747580226663,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9764,,,,,,,,,
,,DepMap,,25,NOTCH2,,proliferation-adjusted OLS,,,-0.0579687569234134,-0.2512830228656607,0.1353455090188337,,0.5404073351196628,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9765,,,,,,,,,
,,DepMap,,25,MLLT1,,proliferation-adjusted OLS,,,-0.0321125383155176,-0.1392139705350332,0.074988893903998,,0.5404542287164661,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9766,,,,,,,,,
,,DepMap,,25,TRIM56,,proliferation-adjusted OLS,,,-0.0315542455740997,-0.1368012976158684,0.0736928064676688,,0.5404833435355498,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9767,,,,,,,,,
,,DepMap,,25,PPIF,,proliferation-adjusted OLS,,,-0.0307344737933971,-0.1333015973696392,0.071832649782845,,0.540696152570566,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9768,,,,,,,,,
,,DepMap,,25,TOMM20L,,proliferation-adjusted OLS,,,0.0321514429964235,-0.0751596864985138,0.1394625724913609,,0.5407533530725306,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9769,,,,,,,,,
,,DepMap,,25,EPCAM,,proliferation-adjusted OLS,,,0.0479999495604468,-0.1122334187953826,0.2082333179162763,,0.5408160757993474,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9770,,,,,,,,,
,,DepMap,,25,ACTR8,,proliferation-adjusted OLS,,,-0.0645923714027049,-0.2802145743269733,0.1510298315215633,,0.5408161387805352,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9771,,,,,,,,,
,,DepMap,,25,MPPED1,,proliferation-adjusted OLS,,,-0.0353478069875503,-0.153362348083438,0.0826667341083373,,0.5408723082621238,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9772,,,,,,,,,
,,DepMap,,25,WFDC9,,proliferation-adjusted OLS,,,0.0358970017834211,-0.0839537512753179,0.1557477548421602,,0.5408811248755456,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9773,,,,,,,,,
,,DepMap,,25,IGFALS,,proliferation-adjusted OLS,,,-0.0315004872814337,-0.1366769661875684,0.0736759916247009,,0.5408984601706055,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9774,,,,,,,,,
,,DepMap,,25,ADORA1,,proliferation-adjusted OLS,,,-0.029304075171653,-0.1272055015902056,0.0685973512468994,,0.5411382768164459,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9775,,,,,,,,,
,,DepMap,,25,AMMECR1L,,proliferation-adjusted OLS,,,0.0336775297699471,-0.078841864597373,0.1461969241372674,,0.5411624319471,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9776,,,,,,,,,
,,DepMap,,25,GPX5,,proliferation-adjusted OLS,,,0.034242049123622,-0.0801675362915392,0.1486516345387833,,0.5411767530467846,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9777,,,,,,,,,
,,DepMap,,24,PRAMEF18,,proliferation-adjusted OLS,,,-0.0657178932494523,-0.2857740436138323,0.1543382571149276,,0.5412440098675508,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9778,,,,,,,,,
,,DepMap,,25,GNPDA1,,proliferation-adjusted OLS,,,0.0302505769227426,-0.0708630514426483,0.1313642052881335,,0.5413368237431366,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9779,,,,,,,,,
,,DepMap,,25,SARNP,,proliferation-adjusted OLS,,,-0.0814783590650869,-0.3538669749105702,0.1909102567803962,,0.5414020400693936,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9780,,,,,,,,,
,,DepMap,,25,DDX46,,proliferation-adjusted OLS,,,-0.0419933612967787,-0.1823827114063322,0.0983959888127746,,0.5414083598172705,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9781,,,,,,,,,
,,DepMap,,25,GNAZ,,proliferation-adjusted OLS,,,0.0358623293739014,-0.0840402062906918,0.1557648650384947,,0.5414419110359814,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9782,,,,,,,,,
,,DepMap,,25,AGAP2,,proliferation-adjusted OLS,,,0.0552720907926073,-0.1295663009527188,0.2401104825379335,,0.5415309010017,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9783,,,,,,,,,
,,DepMap,,25,AQP7,,proliferation-adjusted OLS,,,0.065663198831017,-0.1539632808123909,0.2852896784744249,,0.5416013867753449,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9784,,,,,,,,,
,,DepMap,,24,RSPH3,,proliferation-adjusted OLS,,,0.0363578873280393,-0.085499559718166,0.1582153343742447,,0.5416163626600808,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9785,,,,,,,,,
,,DepMap,,25,ZNF771,,proliferation-adjusted OLS,,,0.0336494410459967,-0.0789070706759895,0.1462059527679829,,0.5416291689520465,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9786,,,,,,,,,
,,DepMap,,25,MORN2,,proliferation-adjusted OLS,,,0.0394920873822512,-0.0926123564065523,0.1715965311710547,,0.5416426108605629,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9787,,,,,,,,,
,,DepMap,,25,SGSH,,proliferation-adjusted OLS,,,-0.0235430852054881,-0.1023056876216313,0.0552195172106549,,0.5416881435633157,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9788,,,,,,,,,
,,DepMap,,25,MECR,,proliferation-adjusted OLS,,,-0.0379694225379225,-0.1650321756223765,0.0890933305465314,,0.5418058569913173,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9789,,,,,,,,,
,,DepMap,,25,ZC2HC1B,,proliferation-adjusted OLS,,,0.0264636957679222,-0.0621122879387387,0.1150396794745833,,0.5418807815699862,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9790,,,,,,,,,
,,DepMap,,25,LONRF2,,proliferation-adjusted OLS,,,-0.025792164389136,-0.1121551196155497,0.0605707908372775,,0.5420414664733937,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9791,,,,,,,,,
,,DepMap,,25,WDR7,,proliferation-adjusted OLS,,,-0.1163035465805128,-0.5057397380513629,0.2731326448903372,,0.5420448272024374,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9792,,,,,,,,,
,,DepMap,,25,DHRS4,,proliferation-adjusted OLS,,,-0.0328874364710178,-0.1430246081724946,0.077249735230459,,0.5421006612458517,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9793,,,,,,,,,
,,DepMap,,25,EXO1,,proliferation-adjusted OLS,,,0.0410800865318649,-0.096507572394404,0.1786677454581338,,0.5421414492678271,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9794,,,,,,,,,
,,DepMap,,25,EBF2,,proliferation-adjusted OLS,,,-0.0320323414791783,-0.1393291936141137,0.0752645106557571,,0.5421877022910658,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9795,,,,,,,,,
,,DepMap,,25,SLC31A1,,proliferation-adjusted OLS,,,-0.0411304256173675,-0.1789046613137984,0.0966438100790633,,0.5421937059829445,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9796,,,,,,,,,
,,DepMap,,25,CAVIN2,,proliferation-adjusted OLS,,,-0.0213498477858965,-0.0928709277365252,0.050171232164732,,0.542225489876447,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9797,,,,,,,,,
,,DepMap,,25,SCN3B,,proliferation-adjusted OLS,,,-0.0302476835306046,-0.1315888014788543,0.0710934344176449,,0.5422755407298012,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9798,,,,,,,,,
,,DepMap,,25,H1-6,,proliferation-adjusted OLS,,,0.0267422918724645,-0.0628583459781795,0.1163429297231086,,0.5422929700489976,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9799,,,,,,,,,
,,DepMap,,25,YKT6,,proliferation-adjusted OLS,,,0.1083022373981561,-0.2545873040940142,0.4711917788903265,,0.542315597997626,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9800,,,,,,,,,
,,DepMap,,25,TMEM258,,proliferation-adjusted OLS,,,-0.0532650996553253,-0.2317700147351176,0.1252398154244669,,0.5423805022311898,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9801,,,,,,,,,
,,DepMap,,25,GYG2,,proliferation-adjusted OLS,,,0.0340093099966286,-0.0799746302565255,0.1479932502497828,,0.5424159053453708,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9802,,,,,,,,,
,,DepMap,,25,CCRL2,,proliferation-adjusted OLS,,,-0.0338717427940522,-0.1474534429236943,0.0797099573355898,,0.5426232314858436,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9803,,,,,,,,,
,,DepMap,,25,CCR5,,proliferation-adjusted OLS,,,-0.0550377990286563,-0.2396337497217191,0.1295581516644064,,0.5427064191163198,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9804,,,,,,,,,
,,DepMap,,25,NHLH2,,proliferation-adjusted OLS,,,-0.0300305097541656,-0.1307558000384172,0.0706947805300858,,0.5427199723567573,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9805,,,,,,,,,
,,DepMap,,25,ADRB1,,proliferation-adjusted OLS,,,0.022176684019894,-0.0522100210120578,0.0965633890518459,,0.5427410597153959,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9806,,,,,,,,,
,,DepMap,,25,CPB2,,proliferation-adjusted OLS,,,0.0212607859399797,-0.0500578274620608,0.0925793993420202,,0.5427639635397947,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9807,,,,,,,,,
,,DepMap,,25,RASL11A,,proliferation-adjusted OLS,,,0.0362529618468745,-0.0853667590220194,0.1578726827157685,,0.5427979847884954,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9808,,,,,,,,,
,,DepMap,,25,NAALADL2,,proliferation-adjusted OLS,,,-0.0279178248269446,-0.1215832327990622,0.0657475831451729,,0.5428321981691498,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9809,,,,,,,,,
,,DepMap,,25,MRPL49,,proliferation-adjusted OLS,,,-0.0779408183529461,-0.3394952558685757,0.1836136191626835,,0.5429238234462452,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9810,,,,,,,,,
,,DepMap,,25,RNLS,,proliferation-adjusted OLS,,,0.0311753893167538,-0.073446936991513,0.1357977156250207,,0.5429379654841227,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9811,,,,,,,,,
,,DepMap,,25,STAC,,proliferation-adjusted OLS,,,-0.03101596128105,-0.135123367966883,0.0730914454047829,,0.5430152253428024,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9812,,,,,,,,,
,,DepMap,,25,SGF29,,proliferation-adjusted OLS,,,0.0907387567129,-0.2138791759143062,0.3953566893401062,,0.5430762375778728,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9813,,,,,,,,,
,,DepMap,,25,CENPQ,,proliferation-adjusted OLS,,,0.0392415355874613,-0.0924975205410444,0.170980591715967,,0.5430816809408467,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9814,,,,,,,,,
,,DepMap,,25,RAB11FIP1,,proliferation-adjusted OLS,,,0.0318270202828224,-0.0750260008108647,0.1386800413765097,,0.543102186735691,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9815,,,,,,,,,
